image_path,video_file,true_plate_text,condition_tags
labeling_set/15175704_2160_3840_30fps (1)/frame_000028_vehicle_3.jpg,15175704_2160_3840_30fps (1),,"night,angled"
labeling_set/15175704_2160_3840_30fps (1)/frame_000028_vehicle_4.jpg,15175704_2160_3840_30fps (1),,"night,angled"
labeling_set/15175704_2160_3840_30fps (1)/frame_000056_vehicle_3.jpg,15175704_2160_3840_30fps (1),,"night,angled,motion_blur"
labeling_set/15175704_2160_3840_30fps (1)/frame_000070_vehicle_3.jpg,15175704_2160_3840_30fps (1),,"night,motion_blur"
labeling_set/15175704_2160_3840_30fps (1)/frame_000084_vehicle_6.jpg,15175704_2160_3840_30fps (1),,"night,motion_blur"
labeling_set/15175704_2160_3840_30fps (1)/frame_000112_vehicle_4.jpg,15175704_2160_3840_30fps (1),,night
labeling_set/15175704_2160_3840_30fps (1)/frame_000126_vehicle_5.jpg,15175704_2160_3840_30fps (1),,"night,motion_blur"
labeling_set/15175704_2160_3840_30fps (1)/frame_000140_vehicle_1.jpg,15175704_2160_3840_30fps (1),,"night,motion_blur"
labeling_set/15175704_2160_3840_30fps (1)/frame_000168_vehicle_3.jpg,15175704_2160_3840_30fps (1),,night
labeling_set/15175704_2160_3840_30fps (1)/frame_000196_vehicle_1.jpg,15175704_2160_3840_30fps (1),,night
labeling_set/15238268_2160_3840_30fps/frame_000014_plate_0.jpg,15238268_2160_3840_30fps,PB54H0997,"night,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000028_plate_0.jpg,15238268_2160_3840_30fps,PB54H0997,"night,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000056_plate_0.jpg,15238268_2160_3840_30fps,PB54H0997,"night,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000070_plate_0.jpg,15238268_2160_3840_30fps,PB54H0997,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000112_vehicle_4.jpg,15238268_2160_3840_30fps,HR03AE8034,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000126_plate_0.jpg,15238268_2160_3840_30fps,CH01CS6905,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000140_plate_0.jpg,15238268_2160_3840_30fps,CH01CS6905,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000154_plate_0.jpg,15238268_2160_3840_30fps,CH01CS6905,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000168_plate_0.jpg,15238268_2160_3840_30fps,CH01CS6905,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000182_plate_0.jpg,15238268_2160_3840_30fps,CH01CS6905,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000308_plate_0.jpg,15238268_2160_3840_30fps,CH01CM3475,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000322_plate_0.jpg,15238268_2160_3840_30fps,CH01CH9193,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000336_plate_0.jpg,15238268_2160_3840_30fps,CH01CH9193,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000336_vehicle_3.jpg,15238268_2160_3840_30fps,UP70DR3192,"day,motion_blur"
labeling_set/15238268_2160_3840_30fps/frame_000350_plate_0.jpg,15238268_2160_3840_30fps,CH01CH9193,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000350_vehicle_6.jpg,15238268_2160_3840_30fps,UP70OR3192,"day,straight,motion_blur"
labeling_set/15238268_2160_3840_30fps/frame_000364_vehicle_7.jpg,15238268_2160_3840_30fps,UP70DR3102,"day,straight,motion_blur"
labeling_set/15238268_2160_3840_30fps/frame_000378_vehicle_5.jpg,15238268_2160_3840_30fps,,"day,straight,motion_blur"
labeling_set/15238268_2160_3840_30fps/frame_000392_vehicle_7.jpg,15238268_2160_3840_30fps,,"day,straight,motion_blur"
labeling_set/15238268_2160_3840_30fps/frame_000462_plate_1.jpg,15238268_2160_3840_30fps,24BH8135G,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000476_plate_1.jpg,15238268_2160_3840_30fps,24BH8135G,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000490_plate_0.jpg,15238268_2160_3840_30fps,PB10JR9976,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000504_plate_0.jpg,15238268_2160_3840_30fps,PB10JR9976,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000532_plate_0.jpg,15238268_2160_3840_30fps,CH01BB9805,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000546_plate_0.jpg,15238268_2160_3840_30fps,CH01BB9805,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000560_plate_0.jpg,15238268_2160_3840_30fps,CH01BB9805,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000616_plate_0.jpg,15238268_2160_3840_30fps,HR03V0440,"day,clear,straight"
labeling_set/15238268_2160_3840_30fps/frame_000630_plate_0.jpg,15238268_2160_3840_30fps,HR03V0440,"day,clear,straight"
labeling_set/16245444_3840_2160_58fps/frame_000000_vehicle_10.jpg,16245444_3840_2160_58fps,,"day,motion_blur"
labeling_set/16245444_3840_2160_58fps/frame_000000_vehicle_8.jpg,16245444_3840_2160_58fps,,day
labeling_set/16245444_3840_2160_58fps/frame_000000_vehicle_9.jpg,16245444_3840_2160_58fps,,day
labeling_set/16245444_3840_2160_58fps/frame_000029_vehicle_2.jpg,16245444_3840_2160_58fps,,day
labeling_set/16245444_3840_2160_58fps/frame_000058_vehicle_6.jpg,16245444_3840_2160_58fps,,day
labeling_set/16245444_3840_2160_58fps/frame_000406_vehicle_4.jpg,16245444_3840_2160_58fps,,"day,motion_blur"
labeling_set/16245444_3840_2160_58fps/frame_000841_vehicle_8.jpg,16245444_3840_2160_58fps,,day
labeling_set/16245444_3840_2160_58fps/frame_000870_vehicle_1.jpg,16245444_3840_2160_58fps,,day
labeling_set/16245444_3840_2160_58fps/frame_000899_vehicle_1.jpg,16245444_3840_2160_58fps,,day
labeling_set/9481662-uhd_3840_2160_24fps/frame_000110_vehicle_5.jpg,9481662-uhd_3840_2160_24fps,,night
labeling_set/9481662-uhd_3840_2160_24fps/frame_000110_vehicle_8.jpg,9481662-uhd_3840_2160_24fps,,night
labeling_set/9481662-uhd_3840_2160_24fps/frame_000143_vehicle_2.jpg,9481662-uhd_3840_2160_24fps,,"night,motion_blur"
labeling_set/9481662-uhd_3840_2160_24fps/frame_000143_vehicle_4.jpg,9481662-uhd_3840_2160_24fps,,night
labeling_set/9481662-uhd_3840_2160_24fps/frame_000143_vehicle_5.jpg,9481662-uhd_3840_2160_24fps,,"night,motion_blur"
labeling_set/9481662-uhd_3840_2160_24fps/frame_000187_vehicle_3.jpg,9481662-uhd_3840_2160_24fps,,"day,straight"
